ID;SALDO;F_SALDO;COMPRAS;COMPRAS_PUNTUALES;COMPRAS_PLAZOS;AVANCE_EFECTIVO;F_COMPRAS;F_COMPRAS_PUNTUALES;F_COMPRAS_PLAZOS;F_AVANCE_EFECTIVO;P_AVANCE_EFECTIVO;P_COMPRAS;LÍMITE_CREDITO;PAGOS;PAGOS_MINIMOS;F_PAGOS_COMPLETOS;MESES_CLIENTE
C10145;3495.585598;0.217498241;29865.6192;35016.77085;2600.19199;7762.239195;0.372277768;0.484376719;0.891249762;0.250757567;83;58;16276.56565;25362.26771;36412.16408;0.808422232;7
C10146;2736.79677;0.11315955;28427.2052;36698.58852;2740.50788;9773.279616;0.446668702;0.506599958;0.866110053;0.26934481;81;69;15166.83824;25659.90562;32979.42364;0.901243023;6
C10147;3648.659597;0.52622253;22801.98755;30528.34945;10237.28966;8712.785665;0.291744974;0.902085467;0.183778071;1.339196688;23;291;26032.86669;38226.09517;12953.82422;0.742320407;10
C10148;5676.339423;0.190045414;29852.72048;33932.96699;2057.885898;9244.831391;0.450139023;0.561131943;0.816485603;0.058901766;77;90;15731.82606;23929.04488;31355.3395;0.833593248;6
C10149;16352.79285;0.144835542;10368.30658;30084.53422;11118.47564;22019.82035;0.490430608;0.592301204;0.580359948;1.038403454;50;183;6825.237346;22446.09134;48068.45766;0.249619989;8
C10150;2462.78752;0.524563986;26058.2726;27729.78583;10152.76684;10396.96331;0.300485345;0.728549319;0.252884488;1.240426706;20;290;26537.62638;45315.49507;19991.29039;0.71322787;11
C10151;2990.279928;0.593568112;30219.6881;31209.20279;11038.27134;12913.59197;0.248023548;0.763495452;0.150010434;1.31026325;32;281;28736.8506;44258.05559;19453.75871;0.773228727;10
C10152;4316.443145;0.197640887;33741.09446;36450.34472;3453.649794;8635.609583;0.37396617;0.489872637;0.831219358;0.111198577;81;106;16686.50976;22038.09931;29163.2623;0.779847425;6
C10153;4102.78837;0.123808643;25268.71939;33567.68544;3495.708646;12591.2029;0.467550003;0.744197917;0.752435259;0.20928568;88;114;16549.34227;27490.0018;30917.55557;0.870675067;7
C10154;16404.49801;0.227250053;8916.265926;32032.08154;10272.41265;18596.75299;0.585012894;0.645414824;0.598684798;1.007462081;45;184;1693.585867;24265.45032;50804.36386;0.236783548;8
C10155;13218.62516;0.788240788;39043.25733;5462.691568;20351.9572;38441.05233;0.875039571;0.200760672;0.589103125;0.979574407;92;210;16111.77485;8834.465197;56372.68365;0.397900315;10
C10156;15347.94811;0.169745995;10686.17642;30869.51024;10523.17831;17979.47703;0.487210583;0.654073554;0.581276655;0.936512487;59;188;2257.283292;20483.30669;44976.84873;0.187524523;8
C10157;4693.996161;0.134623652;30934.34871;37635.89331;1800.740025;7169.751074;0.412757055;0.669499253;0.825658059;0.270253314;83;79;16256.8583;28143.90865;;0.745969566;6
C10158;4305.043245;0.579851722;26157.88489;28973.82929;9783.125597;11696.90449;0.171835207;0.792649678;0.195313041;1.403635057;22;271;26074.4289;44124.38043;19225.3544;0.759943062;11
C10159;4470.083511;0.251216763;28496.53618;36180.03121;2511.485337;7913.750571;0.465432685;0.580204405;0.889091226;0.252127861;79;49;13982.00041;28256.24856;31572.12768;0.838724706;7
C10160;11993.1093;0.782926047;44803.32328;7640.35991;20204.22108;37746.87095;0.849675984;0.200162987;0.515577289;1.057791065;88;206;13952.35801;6652.904817;56708.67563;0.388587906;10
C10161;13198.94967;0.77342991;43920.49376;5586.818914;19105.85259;37148.22475;0.760072175;0.204580913;0.515545159;0.980855637;94;208;14785.51939;6091.481797;60500.02666;0.337922973;10
C10162;3008.386613;0.534167083;24476.10627;33435.75492;10650.06949;12483.86654;0.211020202;0.806169614;0.161018847;1.395301939;26;258;23735.61387;42466.28698;10658.47699;0.697853058;11
C10163;12237.21411;0.765086346;43226.44969;5448.744838;17188.91418;31131.6636;0.701190095;0.203871284;0.520791974;1.142407756;85;220;16711.31393;7611.99211;62547.85811;0.41017087;10
C10164;12933.06012;0.79700399;44849.1046;4297.053324;19976.95345;36318.66774;0.883851127;0.301453614;0.607061287;0.955010071;106;193;13659.49003;10568.18793;60482.6259;0.381453673;10
C10165;15188.28551;0.175489278;10356.43867;31202.06096;11767.98667;20919.77122;0.540022246;0.813793093;0.671856375;0.957674405;52;162;5212.373296;22898.03756;62172.99347;0.134350979;8
C10166;13570.02924;0.855174771;44185.38883;6832.091056;19906.64166;37916.53549;0.751111115;0.195301673;0.551442158;1.071455273;94;201;15884.61983;13560.2961;53677.88375;0.38735934;10
C10167;13517.44454;0.778866502;40869.76002;5560.759728;19262.13645;36680.58687;0.833403635;0.211369303;0.548006914;1.007041248;90;200;14435.92472;8339.757691;54571.7218;0.271119532;10
C10168;15289.97315;0.800902398;38110.42111;3935.116603;20121.53361;37803.84647;0.835829991;0.218567591;0.514545083;1.020461699;100;207;15531.81689;10346.03076;58682.21161;0.422591199;10
C10169;4929.336045;0.261116032;32583.14881;35093.2724;1723.412701;10535.67099;0.406629107;0.583891851;0.80911026;0.262431613;87;105;17162.21451;25222.61718;33882.20426;0.858760877;7
C10170;5533.124713;0.057508775;34099.34596;35075.21123;3237.63285;5199.09878;0.354059331;0.549595467;0.742846165;0.194099763;82;79;15634.33126;23580.50108;38243.81612;0.860763726;7
C10171;16350.45313;0.278542206;4451.007697;31192.25266;10265.57896;21055.43244;0.523117599;0.680669331;0.532643961;0.99309935;64;105;5819.97642;18691.6328;63120.24025;0.145662163;8
C10172;12264.28848;0.727833082;37108.67171;3777.416272;19686.13629;39966.17229;0.817062446;0.318573856;0.531228845;0.99596218;86;222;15283.39884;8347.094515;56516.61308;0.286026237;10
C10173;3558.345105;0.19846446;26626.64201;35859.21087;2528.821543;9255.79715;0.489126112;0.596138766;0.746572007;0.184619794;73;92;15263.85902;27809.74738;35910.1888;0.875944982;7
C10174;3436.151762;0.608737442;23501.33465;34679.38858;10512.699;8904.283934;0.310947263;0.855298498;0.181624555;1.29728329;41;273;25778.64229;46487.52094;7572.210235;0.756255582;11
C10175;13811.98201;0.74511695;41516.58609;7758.161657;19033.22126;36895.8065;0.862489068;0.194687672;0.588996644;0.865325629;86;180;16475.93188;8785.893503;50156.79682;0.411828181;10
C10176;15543.387;0.122744816;9184.755332;32814.13376;11458.20308;21224.16805;0.520260164;0.672258684;0.615310524;0.883761547;66;132;4674.094978;22935.30672;60519.44574;0.174471829;8
C10177;2757.824726;0.54102456;24786.52853;33588.7762;11987.96217;12172.39832;0.192869116;0.903492453;0.187466356;1.315007715;13;285;25169.32447;43408.90974;14813.23029;0.714929924;12
C10178;3772.467772;0.14224423;30363.65717;34153.0002;3730.570724;12405.92681;0.492806551;0.65810771;0.826052326;0.248290425;93;60;15446.93052;24580.93096;37344.5726;0.924966203;7
C10179;12099.40544;0.703924661;39147.43936;5384.013951;18975.89023;34515.27665;0.835005339;0.247060904;0.537472966;0.920390322;76;229;14847.03544;9167.813913;57570.56183;0.348553488;9
C10180;4712.747423;0.201200758;30358.52436;36391.34529;3015.272413;4277.739083;0.271542519;0.620740845;0.905066953;0.215772402;79;113;16403.52824;21734.3444;30120.94407;0.919229753;7
C10181;5541.434415;0.116368102;28078.32145;35471.59397;4744.746734;12105.12535;0.521499958;0.639521442;0.810775578;0.173439027;61;49;14412.49346;21236.22231;31825.98246;0.739651407;6
C10182;12653.38761;0.669269338;38694.23662;6201.244545;19669.35693;37008.90786;0.816741825;0.167389703;0.558576905;1.097310486;100;204;12699.93029;5891.751133;62829.86934;0.404127614;10
C10183;5202.142213;0.153326285;28392.47139;34495.79228;3767.035408;7515.761172;0.524123309;0.503011994;0.847393177;0.203597469;70;89;15377.36496;28950.83633;37862.56953;0.993136775;6
C10184;4635.745266;0.561813758;25305.54386;28688.67777;9797.585752;5785.944549;0.185326198;0.825537235;0.223683676;1.383835071;41;278;27059.05073;43909.84551;12028.63213;0.75792792;11
C10185;16394.07596;0.11104322;8774.73855;31641.56721;10506.33024;22885.63088;0.567672983;0.724343479;0.722933781;1.087450883;71;112;5009.339789;21083.28783;50427.92648;0.171784672;8
C10186;17629.23691;0.16992203;3915.959149;30500.07035;10877.01939;22218.01344;0.462976803;0.711395222;0.624842335;1.064471147;60;172;4852.452767;22409.89837;64091.82331;0.170344427;8
C10187;17422.65773;0.206373419;3220.547384;31404.86424;11430.17745;17624.27052;0.505764812;0.699189065;0.733256052;0.794843643;55;179;3575.348212;23623.52674;54137.76534;0.074901852;8
C10188;3807.738622;0.234231887;27912.50617;35056.15794;4578.288453;5819.726872;0.324101869;0.570380618;0.915051453;0.142676243;80;76;15569.843;27799.62355;27807.32898;0.847360149;6
C10189;12894.35111;0.844077213;40854.31686;4706.293649;18824.00515;35187.68394;0.786405944;0.229750094;0.537010406;0.982634196;109;242;14768.10549;8752.379238;59626.56454;0.342826199;10
C10190;4017.106244;0.221539434;34318.85383;34246.6888;4368.913008;16619.27131;0.392619004;0.544098189;0.859853415;0.210036226;73;80;14734.02397;27606.93786;;0.928000939;7
C10191;15448.02469;0.230928925;7879.214757;28267.18101;11302.92841;21944.17339;0.588525286;0.609125398;0.679010111;1.006469964;62;181;3278.981598;23848.22012;49285.64567;0.060629023;8
C10192;2454.8901;0.570301813;20261.54596;31668.17393;11129.51336;8588.750303;0.213248594;0.789166694;0.165850104;1.223945798;39;310;25677.02405;45196.65311;16736.44698;0.824925226;11
C10193;16626.80349;0.131776446;9891.812396;31310.32323;11559.41649;21315.41632;0.570880368;0.748242205;0.567239651;1.056306754;50;151;3952.415322;24048.77448;56876.011;0.202628188;8
C10194;12208.61401;0.789567798;38962.9883;7037.071045;19381.9213;38944.0311;0.867510215;0.118541858;0.466910982;0.996592827;84;260;13155.55389;8537.132216;60239.80915;0.295303902;9
C10195;4616.176888;0.123205714;28468.83077;34990.42606;3364.250788;16851.72228;0.470246566;0.525868043;0.879464744;0.121893333;75;101;14783.08612;29104.03388;34382.50526;0.840196553;6
C10196;16517.46852;0.134127204;5622.547522;29961.88356;9778.300927;20423.31325;0.590989591;0.77135208;0.725062142;1.056118254;52;116;5234.18443;14527.72303;64313.32605;0.127370893;8
C10197;12998.31842;0.7432822;43144.82334;3311.74662;19834.61998;35778.86235;0.788484306;0.279478262;0.494335671;0.961724525;110;176;15874.53486;5091.577136;62573.67699;0.344856423;10
C10198;2472.084847;0.602315051;24794.10529;31187.91638;10184.26429;5605.924096;0.226493974;0.712389856;0.164101536;1.305218475;15;300;25801.42572;45268.77103;11001.05457;0.792370679;11
C10199;4097.327749;0.170092017;29311.57018;36691.46424;3146.762902;9565.047451;0.44311353;0.503663401;0.790259755;0.161888796;98;73;13095.52508;21905.39541;22945.13001;0.926492819;6
C10200;13047.19739;0.738063276;45111.9729;5906.347856;19788.78473;38794.45812;0.8079021;0.233907814;0.568741924;0.925050577;92;214;14280.52168;6708.77838;51439.25705;0.292309953;10
C10201;12790.93679;0.721962576;37339.09573;4437.72143;19789.28756;36340.50475;0.763705463;0.158454133;0.560429368;0.943920727;78;236;13463.75514;8569.319463;58196.12618;0.303896678;10
C10202;13505.19304;0.83486907;40629.02289;8663.87672;19478.73307;39298.32415;0.760907401;0.285391844;0.591919353;0.972885934;88;215;14016.56399;6693.562491;60256.28133;0.387608011;10
C10203;12508.42328;0.739916828;41129.88693;8478.716959;20843.92161;32569.67447;0.804482704;0.140954727;0.493300616;0.956694242;71;203;15030.81252;10678.54307;55087.96729;0.373896334;10
C10204;16423.01214;0.141552212;7802.41789;31398.03121;11825.80631;24731.08827;0.642962974;0.716878494;0.582192404;0.978462799;52;152;6493.220379;18069.02772;52891.2975;0.109324838;8
C10205;3259.718962;0.565970455;26965.24961;29109.76112;10570.10211;8983.962399;0.235196414;0.876646958;0.166465042;1.389441969;22;242;26021.78282;45662.3411;5590.445073;0.698979942;10
C10206;12624.42754;0.800406098;41755.36914;5799.7619;18936.72692;39364.76713;0.885879731;0.265580312;0.535428632;1.076006584;95;228;17380.96359;8822.075343;72065.2961;0.29838814;10
C10207;5424.049667;0.179352878;32203.6684;34296.41289;2889.925992;6103.343371;0.446196569;0.550077412;0.880377467;0.09493744;86;17;16996.64878;21732.07624;31998.72834;0.858907205;7
C10208;15725.9526;0.245020144;5657.592818;31551.46848;9323.355291;21025.10356;0.574095318;0.789974996;0.765365643;1.005359543;32;144;5974.257582;19297.04027;64314.30652;0.185815919;8
C10209;16398.78002;0.253905838;11027.48724;30191.37495;11636.70781;19431.35312;0.527851225;0.633711329;0.64367902;1.117612212;46;165;3097.713278;16040.47153;55341.75592;0.175075199;8
C10210;13818.52862;0.909433205;44440.13177;5093.649835;19236.2435;33813.46578;0.762629183;0.221264878;0.524638337;0.848167877;97;231;14332.35172;6923.227938;68435.37166;0.362858461;9
C10211;5122.333739;0.300613162;30099.03179;37346.22332;3681.582494;15470.78768;0.481441043;0.379289311;0.847901235;0.043710482;93;90;13878.11969;24077.39162;31397.35342;0.84656626;6
C10212;3169.420882;0.159473973;33688.51369;37071.04645;5413.954801;7953.16082;0.526502273;0.571663711;0.848358083;0.173383102;60;88;16367.91416;25151.32871;;0.830729988;6
C10213;3534.108799;0.299980637;28156.68451;36486.0626;3315.335608;6858.51891;0.448939996;0.600449008;0.839406705;0.234719046;78;75;16391.98098;23613.03246;27562.43333;0.740665182;7
C10214;16859.46794;0.219420613;5991.264069;32091.90761;12505.15293;25371.23877;0.499928295;0.726428972;0.557924991;1.014716854;49;192;3405.219051;19218.90246;55606.85446;0.127408454;8
C10215;13601.87199;0.755498296;43041.92536;6333.655693;19956.37628;38029.55823;0.832429032;0.160060946;0.536675297;0.98269058;77;218;14632.52117;11740.57618;64069.64316;0.4042325;10
C10216;12957.75966;0.727190443;41166.3242;5354.505177;20726.62307;38837.79275;0.855885312;0.318923102;0.442971074;0.971884367;78;214;14913.04483;8994.204691;55159.44259;0.398843066;9
C10217;5815.298515;0.153897092;32114.3072;35536.02158;2734.488319;10011.5335;0.417598364;0.638613334;0.793783908;0.191762359;77;48;13714.71678;26699.82777;36920.52662;0.820950399;6
C10218;17464.83512;0.168522323;6753.342814;29440.47056;10284.1833;24149.36284;0.517963513;0.64113848;0.62367703;0.903533007;52;169;4275.983288;23284.35534;54102.53356;0.189217243;8
C10219;13535.19841;0.785746282;41113.06115;7456.414212;18942.63047;37472.25527;0.837221566;0.33989858;0.526831951;0.99997522;88;229;17842.23102;12005.48826;54333.90218;0.371750676;10
C10220;16667.90045;0.168468147;5199.338793;32428.49584;12383.35148;21010.19339;0.505632144;0.690902461;0.652015483;0.963899842;62;170;7002.621038;17270.93715;57275.02974;0.130822528;8
C10221;13057.33013;0.823262201;44078.9707;7166.583953;19019.3965;35670.53257;0.890996953;0.153137868;0.559256741;1.004628501;95;237;15674.73787;10324.18566;64795.73608;0.377062831;10
C10222;4081.248978;0.162817381;30603.70867;33473.35018;2350.099519;13785.61396;0.345986579;0.558545208;0.77856063;0.145790406;69;58;16128.03041;25337.25417;33321.67141;0.826781719;7
C10223;13270.52659;0.794106054;43092.72175;6905.362814;18857.09041;43890.66816;0.862611036;0.231021329;0.591364467;1.001799295;99;161;15101.04177;7741.993467;50179.5936;0.443276794;10
C10224;5455.019893;0.20894735;27043.77358;35057.6932;3363.820726;13532.89534;0.319737598;0.544275061;0.797763335;0.127763307;79;82;15261.98831;28218.85873;27460.76375;0.836529287;7
C10225;3327.22403;0.213731331;28721.06253;35004.9148;2491.349357;10586.51489;0.36930662;0.479589998;0.886908447;0.248237624;85;99;14665.51325;21543.53581;32627.03511;0.884208142;7
C10226;4155.708283;0.286253751;28669.63052;34224.54296;4265.536667;14704.84196;0.320024569;0.52143664;0.836610983;0.171493777;84;91;16150.91206;26868.88947;;0.86799628;7
C10227;4460.586497;0.233094016;32363.56878;36246.62859;3744.96361;15946.47467;0.395444992;0.525030017;0.787301767;0.166684037;75;103;13594.40409;22515.10045;23542.01464;0.88827544;7
C10228;13619.71245;0.851036464;36623.00766;2559.99122;19106.78483;33564.98594;0.852902425;0.130938426;0.572936543;1.010229142;89;214;16576.24917;11519.53606;65560.59173;0.407904696;10
C10229;14152.26866;0.849732785;40074.22212;6029.415741;20018.18121;35048.09174;0.790779901;0.275702245;0.417525522;1.015552127;91;166;14542.79729;7338.010434;52619.9999;0.433934609;10
C10230;4790.764016;0.272668249;33927.7634;33548.9126;2483.566858;10425.85633;0.44514327;0.641463101;0.817267589;0.227653102;92;77;15424.34599;23590.93511;32667.2109;0.841520142;6
C10231;18174.58932;0.20195571;6932.33615;28996.42389;11883.69946;21251.59581;0.488720648;0.743070735;0.65381083;0.924434436;54;150;4794.56889;21954.87921;50786.17548;0.035016366;8
C10232;4888.35334;0.170779135;30451.18972;33904.25958;3686.154501;12944.91097;0.385754158;0.586992556;0.895797023;0.062845986;90;82;17307.00031;23091.66435;31937.77053;0.826190148;7
C10233;12377.63025;0.699195371;41935.42342;4272.319269;20663.12911;35573.39374;0.815135957;0.191370008;0.49101452;0.988853631;100;214;15249.44043;4961.659331;54044.47531;0.364287024;10
C10234;12577.22054;0.754994762;42990.54669;7558.835974;18697.00419;38257.27389;0.843678103;0.213026278;0.518584514;1.007903839;98;205;14349.86212;8276.740855;61866.39973;0.466211404;9
C10235;12234.35589;0.743005;39700.65328;6715.927628;20111.82554;37366.95548;0.768693725;0.376669079;0.550202136;1.032814744;83;227;15161.53971;8671.138448;70607.64349;0.313643172;10
C10236;3417.00959;0.23609384;34075.05978;37030.16555;4751.75615;6590.445551;0.411936985;0.610554878;0.862320995;0.254491372;69;103;17141.52558;24332.50362;29851.21631;0.958890586;7
C10237;12736.94976;0.833428139;41368.84271;4247.067766;20246.6874;34683.29416;0.848211897;0.231888678;0.528752088;0.973423231;84;184;15077.18227;7783.495024;63991.75087;0.320152334;10
C10238;14282.67134;0.787821206;41323.32606;6163.06863;18494.843;35858.54911;0.697170474;0.234814504;0.52253881;0.962526536;87;205;13429.21288;5557.199754;55687.62931;0.347604212;10
C10239;13209.77076;0.773279995;42646.45116;4015.239643;20554.27418;36392.56088;0.709868884;0.26692382;0.558699168;1.031470342;101;230;14952.39593;7034.005556;57803.43614;0.387972961;10
C10240;5461.018729;0.214231634;29592.15127;34737.87831;3337.603502;14987.52069;0.490717281;0.556013532;0.829266816;0.275403995;90;114;15047.55209;24222.53169;37142.98039;0.861353409;6
C10241;13633.09834;0.764093289;41864.2954;5329.766457;18688.5308;37422.96186;0.822405414;0.164417411;0.591706348;0.957260319;90;183;15510.31907;9305.644104;56670.2235;0.490526986;10
C10242;13669.43002;0.661996257;38280.06655;5170.660999;19781.9315;36264.72971;0.792493321;0.157582784;0.493677553;1.106471301;92;222;15251.66385;10659.53046;56929.10576;0.478763457;10
C10243;2824.34797;0.287232383;32029.93196;35158.87016;2041.973381;16894.87196;0.377407569;0.638434891;0.85128796;0.1781156;97;97;14501.52615;28754.78226;36166.01584;0.819520203;6
C10244;4378.150773;0.160558605;30225.07031;37230.47552;3318.223737;7096.593167;0.470283811;0.613663843;0.861358867;0.158816483;78;99;17397.05222;24011.6485;30339.80675;0.819330762;6
C10245;12652.22349;0.725448834;36467.99504;7153.496053;19406.06815;34072.0695;0.84341522;0.198109164;0.547819534;0.971561934;77;216;17070.82974;11794.9798;59717.55726;0.413284193;10
C10246;15911.27324;0.200640866;8706.517754;29451.56085;10147.32191;17666.06405;0.474642028;0.668384354;0.630831496;0.951459557;46;167;3223.669188;20817.74899;54912.57276;0.183266942;7
