objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv
1237648702967316510,185.3119258,-1.169901677,17.42006,16.41083,16.05819,15.93827,15.88165,752,1,279,0.7957081,1,STAR,0.000161151,54153,0.001044688,-0.001544092
1237648720166191149,201.0151452,-0.876772059,19.03999,17.64399,16.97668,16.57259,16.30782,756,1,569,0.8139782,1,GALAXY,0.08499054,51984,-0.001190866,0.003476972
1237648705136033925,233.8458123,0.525364907,17.78193,16.43079,16.97145,15.69565,15.49236,752,5,603,0.8660943,0,STAR,-1.77e-05,51989,0.003225359,0.001882194
1237648705130463329,221.1528564,0.451438122,18.72254,17.38212,16.82234,16.65747,16.55055,752,5,518,0.8911537,1,STAR,-1e-05,54653,0.000187072,-0.000668474
1237648721232724043,184.5975081,-0.023128001,19.17507,18.02933,17.54887,17.36191,17.30508,756,3,459,0.8901472,1,STAR,0.000650722,54922,0.001944459,0.002950699
1237648721788862769,228.5023734,0.281361931,19.29635,17.63312,16.74018,16.26408,15.90868,756,4,753,0.8859733,1,GALAXY,0.09173287,51665,-0.004670069,-0.002399224
1237648705130529024,221.2637264,0.526978719,17.00244,15.55892,14.93361,14.58515,14.32871,752,5,519,0.8885638,1,GALAXY,0.02873155,51662,0.01278553,-0.001719758
1237648704590184554,213.260642,0.146373437,17.3944,16.08922,15.48835,15.13162,14.83022,752,4,466,0.8721217,0,GALAXY,0.05461172,51615,0.000452569,-0.001390375
1237648705668776204,224.4254294,0.980391641,19.29778,18.25596,17.81467,17.6421,17.56993,752,6,540,0.8643037,1,STAR,-0.000347734,54970,-0.001996996,-0.001673979
1237648704048726260,202.8393708,-0.297088933,19.52187,19.70171,20.07993,20.29203,20.32314,752,3,396,0.8761032,1,GALAXY,0.4127098,51955,0.002725899,0.005591727
1237648703512445024,204.2252592,-0.82607189,18.80672,17.60683,17.15862,16.99235,16.96449,752,2,405,0.8452286,1,STAR,-1.02e-05,51671,0.000183917,0.000393092
1237648720160948285,189.0324712,-1.029259919,17.30417,15.21731,14.34759,14.02492,13.85837,756,1,489,0.8600803,1,S,-9.88e-05,54567,0.000237162,0.001645807
1237648720685760584,161.4226664,-0.519243206,18.99146,17.07726,16.12667,15.69658,15.36008,756,2,305,0.8677466,1,GALAXY,0.08484705,51910,0.00025497,-0.002584152
1237648721232593018,184.3128555,-0.157909722,19.15275,18.01206,18.01715,18.08709,18.13038,756,3,457,0.8888036,1,STAR,0.000665408,54922,0.003128545,0.000354582
1237648703509299213,196.947324,-0.675897071,18.65549,17.18102,16.64088,16.45477,16.36426,752,2,357,0.8478974,1,STAR,7.508232e-05,56727,-0.000411127,0.001160297
1237648704593133726,220.0636545,0.206730429,17.70104,16.64176,16.21594,16.05544,15.93469,752,4,511,0.9077678,0,GALAXY,0.006228141,51663,-0.01860812,-0.008056413
1237648703509102812,196.6126413,-0.806040928,18.73435,16.83528,15.89845,15.49562,15.14348,752,2,354,0.8125632,1,GALAXY,0.08417733,51986,-0.001844559,-0.003629182
1237648705134919877,231.2942127,0.442676455,17.46221,17.06691,16.87794,16.86131,16.725,752,5,586,0.900265,1,QSO,0.8032364,55327,-6.03e-05,0.000796104
1237648704048463965,202.2944289,-0.316846624,19.20927,18.85914,18.99863,18.76557,18.68554,752,3,392,0.8855692,1,QSO,0.5571411,51955,0.000512327,-0.000381237
1237648720717349137,233.647507,-0.479038388,18.26756,16.86964,16.15669,15.68056,15.41336,756,2,787,0.8359208,1,GALAXY,0.067113,51663,-0.000730864,0.01491778
1237648720165404809,199.1655551,-0.964388159,18.56254,16.53632,15.67159,15.26807,14.95342,756,1,557,0.8378421,1,GALAXY,0.04723661,51985,-0.00112864,0.001771893
1237648720166780979,202.3528308,-0.945590262,16.2244,16.1467,16.50246,16.77207,17.0643,756,1,578,0.8295426,1,S,-3.94e-05,55599,-0.00128549,0.002559781
1237648720717021473,232.8811868,-0.612085746,19.03429,17.12211,16.34555,15.91689,15.55057,756,2,782,0.8430573,1,GALAXY,0.03775897,51989,-0.001478801,-0.003556037
1237648720165863572,200.2277153,-0.941189685,17.52109,15.52181,14.61174,14.18606,13.86241,756,1,564,0.8152946,1,GALAXY,0.04783129,51984,5.62298e-06,-0.000172672
1237648704054558879,216.206676,-0.385556679,19.22522,19.15478,18.89501,18.76845,18.76245,752,3,485,0.7914094,1,QSO,1.375196,51613,-0.00028729,0.002632528
1237648721231478823,181.6861301,-0.151168525,16.68603,15.36944,14.887,14.72365,14.67855,756,3,440,0.8773582,1,STAR,-3.85e-05,54552,-0.000789185,-0.000276757
1237648703510413495,199.6045304,-0.747162774,19.39135,18.09164,17.4505,17.07291,16.82672,752,2,374,0.8685633,1,GALAXY,0.08178464,51984,0.01620995,-0.01791997
1237648720686416058,162.9378356,-0.437971261,19.08509,17.32444,16.4037,15.94173,15.59604,756,2,315,0.8765674,1,GALAXY,0.07265735,51909,-0.00105181,0.000616842
1237648702971314371,194.4189783,-1.156967164,19.55743,18.30496,17.63067,17.25498,17.011,752,1,340,0.8568873,1,GALAXY,0.1210314,51689,-0.001898748,-0.000932116
1237649918427332774,11.41418589,13.70146453,18.42381,16.56606,15.62659,15.1468,14.78974,1035,1,39,0.8477055,1,GALAXY,0.07850038,51879,-0.005235542,-0.003954374
1237648721790304642,231.8970548,0.289194635,16.96561,15.2339,14.36874,13.9055,13.52591,756,4,775,0.8514144,1,GALAXY,0.0496016,51673,-0.001663606,0.003969931
1237648722306400440,184.444724,0.642005233,19.29086,17.39569,16.46533,16.02363,15.70649,756,5,458,0.8685644,1,GALAXY,0.0820732,52023,5.872863e-05,0.000843946
1237648705129283785,218.359966,0.506998286,18.66003,17.66792,17.15151,16.6963,16.5257,752,5,500,0.890676,1,GALAXY,0.07819632,51637,0.08637648,-0.04573492
1237648704588022011,208.328773,0.18210203,19.14857,17.57346,16.68071,16.21532,15.83386,752,4,433,0.9240682,0,GALAXY,0.1122474,51942,0.009850476,-0.000741107
1237648721792532830,236.8877277,0.390019861,19.09025,17.77526,17.20634,16.83818,16.71575,756,4,809,0.8629554,0,GALAXY,0.1133909,51691,-0.05404711,0.02047238
1237648702968627207,188.2684041,-1.102205471,18.60147,17.29202,16.78694,16.58411,16.46823,752,1,299,0.8171466,1,STAR,0.0001586,54567,2.217315e-05,-0.001317151
1237648702970986558,193.7429379,-1.134605625,17.43625,16.24241,16.34859,16.46295,16.54823,752,1,335,0.8505971,1,STAR,-0.000117795,51689,0.000342315,0.001505946
1237648705133740230,228.5477739,0.539264106,18.36191,17.01026,16.28012,15.86637,15.55808,752,5,568,0.900951,1,GALAXY,0.0,51665,-0.006034093,-0.003798805
1237648720169664667,208.9675613,-1.011715384,19.24487,17.94661,17.17638,16.73503,16.44909,756,1,622,0.8500042,1,GALAXY,0.1031611,51942,-0.000932726,0.000243237
1237648721752621131,145.7652334,0.300216536,17.94163,16.54377,15.9877,15.77288,15.65827,756,4,200,0.8566216,1,STAR,0.000126068,51630,0.000939839,-0.00037118
1237648704585924828,203.5882106,0.091084775,19.22516,17.97956,17.16069,16.70736,16.39718,752,4,401,0.8970841,1,GALAXY,0.1409499,51955,-9.46e-05,0.00298584
1237649918428905625,15.11817437,13.54978932,18.58236,18.50266,18.58355,18.33282,18.30956,1035,1,63,0.8515065,1,QSO,1.890201,51821,0.00100093,0.000159373
1237648720716628274,231.9468583,-0.564757015,19.40819,18.382,17.97072,17.79604,17.72008,756,2,776,0.8478135,1,STAR,0.000243575,55327,0.000485877,0.000201693
1237648721759371410,161.2116323,0.381201894,19.59152,18.70227,18.39529,18.25871,18.16132,756,4,303,0.8807851,1,STAR,0.000342172,54234,0.001695908,0.001055182
1237648720687071251,164.4346786,-0.618601063,18.91047,18.66775,18.74279,18.53487,18.28702,756,2,325,0.880468,1,QSO,2.160951,55565,-0.000537855,-3.36e-06
1237646586638893582,86.58767792,-0.202594951,18.16801,17.83611,17.15799,16.79025,16.513,259,3,534,0.8909704,1,STAR,0.000178696,56658,-0.004418133,0.000516621
1237648720164094052,196.1884426,-0.91029294,18.84059,17.64597,17.02182,16.58027,16.34662,756,1,537,0.8166822,1,GALAXY,0.1097967,51986,-0.004245487,-0.002254675
1237648722304761875,180.6032873,0.637466019,16.76181,15.75882,15.48835,15.38903,15.37774,756,5,433,0.8591585,1,STAR,0.000576149,54552,0.001536974,0.001852926
1237648720684384273,158.2924679,-0.472531061,17.03706,15.85252,15.65633,15.60911,15.59849,756,2,284,0.8808104,1,STAR,0.000608434,51957,0.000541761,0.000621528
1237648704054755559,216.6575834,-0.317446604,19.33533,18.45116,18.14869,18.03478,17.97189,752,3,488,0.8295254,1,STAR,-0.000315711,55621,0.000456217,0.001447325
1237648720170975251,211.911972,-0.955320326,16.90261,14.86455,13.94445,13.48778,13.1531,756,1,642,0.8531002,0,GALAXY,0.05385043,51688,0.000948517,-0.002523151
1237648720686481471,163.196202,-0.558605762,19.17479,17.89366,17.37101,17.16031,17.06594,756,2,316,0.8661774,1,STAR,0.000790222,54213,-0.000181651,-0.000654403
1237648721788600851,227.8847514,0.368208937,19.50209,18.29842,17.79409,17.50115,17.34944,756,4,749,0.8881942,0,GALAXY,0.07243982,51665,0.006891725,-0.03294252
1237648721232199752,183.4227088,-0.024142238,18.50226,16.70302,15.9732,15.65966,15.51243,756,3,451,0.8799449,1,STAR,2.638554e-05,54922,-0.000613408,0.002934374
1237648705137344674,236.8537865,0.562148132,16.53421,15.3509,15.14929,15.04229,14.98785,752,5,623,0.8607693,1,STAR,-0.000607231,51691,0.000384952,-7.63e-05
1237648720163241991,194.2120782,-0.855204857,18.44936,17.5961,17.24627,17.12066,17.06584,756,1,524,0.8173115,1,STAR,0.000357798,55241,0.005238608,-0.000835293
1237648721752555548,145.5938073,0.278308382,19.1079,18.92201,18.59314,18.47573,18.40461,756,4,199,0.8426524,1,QSO,1.4047,51630,0.000257963,0.001370529
1237648720686088197,162.1734378,-0.466463383,19.28355,17.29447,16.52981,16.23584,16.07176,756,2,310,0.839784,1,STAR,2.920879e-05,54213,-0.001126463,-0.000835179
1237648705669496960,226.0890429,0.986756216,17.10312,16.1451,15.80581,15.65386,15.6101,752,6,551,0.8786062,1,STAR,0.000493398,51990,-0.001070517,-0.000718103
1237648705130856507,222.0073006,0.44112968,17.52509,16.50577,16.20803,16.10891,16.07813,752,5,524,0.8911089,1,STAR,8.452866e-05,54653,0.001122953,-0.001389162
1237648721757995340,157.99795,0.275691106,19.40037,18.21871,17.83287,17.60822,17.50951,756,4,282,0.9120933,0,GALAXY,0.02851265,51957,-0.001974725,0.0215124
1237648704048922761,203.2745573,-0.407063797,17.79805,16.55698,16.03368,15.6688,15.44794,752,3,399,0.8951406,1,GALAXY,0.08647047,51955,-0.01332269,-0.00753785
1237648705131512093,223.4914321,0.425909964,18.84181,17.4226,16.80486,16.47375,16.21138,752,5,534,0.9130036,1,GALAXY,0.04603937,51994,-0.005221256,-0.005357104
1237648722309873884,192.4019609,0.670818895,19.50619,18.58989,18.27055,18.16806,18.15919,756,5,511,0.8498408,1,STAR,0.000394369,55274,0.00067611,-0.000334519
1237648722833768496,162.7294625,1.062882382,16.69492,15.04658,14.48407,14.32837,14.28533,756,6,313,0.8309499,1,STAR,5.346235e-05,54213,0.001572584,0.000174165
1237649918427463842,11.71539622,13.75518639,19.53187,18.19922,17.53309,17.28308,17.1364,1035,1,41,0.83288,0,STAR,-0.000347781,54746,-0.001844775,0.002268609
1237648720132833518,124.8194168,-0.953736243,19.36226,18.48802,18.02003,17.85322,17.87674,756,1,60,0.8746254,1,STAR,0.000108064,53846,-0.002850609,0.003055385
1237648722304172314,179.329439,0.802547769,19.19524,17.86465,17.10755,16.67946,16.378,756,5,424,0.8508916,1,GALAXY,0.1231788,51930,-0.004418014,-0.000204994
1237648720140501093,142.3868406,-0.889065684,19.24524,17.33193,16.51459,16.18731,16.01529,756,1,177,0.8047915,1,STAR,0.000147462,56749,0.002395688,0.002112182
1237648720132112516,123.1589576,-1.02119915,16.18708,15.10107,14.88678,14.83064,14.83591,756,1,49,0.8494507,1,STAR,0.000141421,53816,-0.000128928,0.000802974
1237648721790632105,232.5320698,0.222598847,18.57546,17.63185,17.29529,16.99111,16.94617,756,4,780,0.8662324,0,GALAXY,0.08800857,51989,0.002973495,0.003564941
1237648704594378866,222.9235555,0.135548339,17.40322,16.38622,16.01161,15.86868,15.80709,752,4,530,0.9423295,1,S,0.000117097,54653,0.000631346,-0.000410967
1237648722308563066,189.3790813,0.663237841,17.79596,16.32341,15.74942,15.51746,15.41098,756,5,491,0.842056,1,STAR,5.309696e-05,54567,0.000415306,0.001010102
1237648722832326757,159.3524475,1.113379784,18.51972,17.11867,16.53938,16.19464,15.95396,756,6,291,0.8415532,0,GALAXY,0.05976611,52317,-0.003744406,-0.000609513
1237648704594772066,223.819921,0.035598694,17.11251,16.04703,15.61224,15.43112,15.37833,752,4,536,0.953559,1,S,-0.000141107,54970,-0.000399111,0.002808161
1237648675606823365,246.0849394,1.174141612,18.78055,17.26691,16.68871,16.4583,16.32949,745,6,583,0.3650358,1,STAR,-1.47e-06,52000,-0.003050394,-0.00124045
1237648704588218519,208.786663,0.143795544,18.53428,16.66389,15.73803,15.31113,14.96917,752,4,436,0.9215754,1,GALAXY,0.07006595,51942,0.001867296,0.000204272
1237648722311905285,196.916602,0.724566194,18.41716,17.40119,17.08541,16.95714,16.93092,756,5,542,0.8213495,1,STAR,0.000603655,56727,-0.000485469,0.002719175
1237648721232265255,183.4848365,-0.002165662,17.96796,16.98395,16.59753,16.44858,16.39289,756,3,452,0.8888409,1,STAR,0.000246499,54922,-0.000864562,0.001512529
1237648704047677507,200.4799377,-0.313666016,18.17156,16.149,15.20604,14.82953,14.45938,752,3,380,0.8314652,1,GALAXY,0.07402559,51984,-0.001113593,0.000214308
1237648720162324587,192.1364267,-1.03763644,18.62739,16.64748,15.68849,15.26367,14.92507,756,1,510,0.8605342,1,GALAXY,0.08187259,51609,0.001352352,-0.001177594
1237648720690348090,171.9780498,-0.46663328,17.04426,16.14772,15.89527,15.81448,15.81775,756,2,375,0.89388,1,STAR,0.000248894,55575,-0.000964162,0.002701707
1237648721758519514,159.2693585,0.259613206,19.41698,19.33621,19.12565,19.13658,19.17011,756,4,290,0.8987707,1,QSO,1.135599,51957,6.239584e-05,0.001156947
1237648705670676959,228.709643,0.937888757,19.25223,18.15469,17.72592,17.51953,17.31327,752,6,569,0.8639225,1,GALAXY,0.03750645,51689,-0.01535429,-0.0124455
1237648722835210244,165.9220054,1.14693539,16.75941,15.8166,15.57853,15.51906,15.50422,756,6,335,0.8368677,1,STAR,-0.00036736,51908,0.000212325,-0.000393441
1237648722831409318,157.373495,1.211316031,19.54398,18.53485,18.37981,18.36561,18.3968,756,6,277,0.849116,1,STAR,0.000212831,51957,0.000354888,0.001977087
1237648721753800919,148.5091722,0.239254904,18.94724,16.93945,16.02719,15.5921,15.2338,756,4,218,0.8649827,1,GALAXY,0.06443697,51608,0.000460469,0.001389603
1237648720684712091,159.0575141,-0.584071301,19.53399,17.58451,16.58664,16.12435,15.76249,756,2,289,0.8690112,1,GALAXY,0.0950123,51957,-0.002412337,-0.002008732
1237649918427398229,11.56287537,13.68821099,17.62316,16.63395,16.2446,16.04197,15.94886,1035,1,40,0.8515556,1,STAR,-0.000592835,58462,0.002688218,-0.000490279
1237648702973149344,198.6923886,-1.095011708,19.48152,18.5907,18.3254,18.24135,18.1792,752,1,368,0.8520513,1,STAR,0.000227209,56727,0.001223897,-0.000947239
1237648703510216918,199.1331952,-0.814350019,19.27872,17.37045,16.46359,16.05453,15.71305,752,2,371,0.836858,1,GALAXY,0.08175541,51985,0.000698923,-0.001822129
1237648705127645437,214.749891,0.563518389,18.05187,17.08944,16.71369,16.44351,16.39968,752,5,475,0.8269807,0,GALAXY,0.05346759,51615,-0.02651684,0.01469276
1237648705669628195,226.3124524,0.923150434,19.21313,17.92557,17.21765,16.80083,16.47457,752,6,553,0.8681409,1,GALAXY,0.1191732,51990,0.004482234,-0.00203073
1237648722308038743,188.186073,0.81262231,16.56649,15.27704,14.83429,14.69288,14.65626,756,5,483,0.8589922,1,STAR,0.0001004,54567,0.002584302,-0.001077058
1237648721788469476,227.6608982,0.352708062,19.09105,17.68882,16.94233,16.44271,16.10873,756,4,747,0.878231,1,GALAXY,0.09141693,51665,-0.01063649,-0.003585721
1237648720139976893,141.0982819,-0.982168385,19.37999,19.07981,19.06474,19.02514,18.97564,756,1,169,0.7756816,1,QSO,0.6948774,58930,-0.000495538,-0.003609066
1237649918430740609,19.38691656,13.30977174,19.3939,19.31913,19.1985,18.89865,18.90963,1035,1,91,0.8549725,1,QSO,1.84399,51821,0.002284857,-0.001129305
1237648722835996798,167.7087599,1.208960893,17.87183,16.10033,15.63367,15.31753,15.24042,756,6,347,0.8550599,1,GALAXY,0.03789678,52374,-0.02520997,-0.006927581
1237648721759633646,161.8629523,0.282547943,19.2841,17.86736,17.18202,16.78048,16.50713,756,4,307,0.8842794,1,GALAXY,0.07632522,51910,-0.01257937,0.02594596
1237648722308825186,190.0047483,0.758775061,18.60636,17.43125,16.93033,16.74874,16.67277,756,5,495,0.8231262,1,STAR,-9.84e-05,54567,-0.000493226,0.000284337
1237648705669562592,226.1388475,0.846362797,19.15257,17.82589,17.20399,16.83305,16.67962,752,6,552,0.8789223,1,GALAXY,0.09506696,51990,-0.001299646,0.001743657
1237648722310725705,194.3314175,0.838584498,17.89926,17.64341,17.39136,17.15216,17.14081,756,5,524,0.8308641,1,QSO,1.520458,51689,0.000751954,-0.004062331
1237646381543063592,95.43095446,0.514858133,18.69613,17.11757,16.72629,16.55408,16.39483,211,5,364,0.8262268,1,STAR,0.000153275,52931,-0.003979778,0.002802118
1237648721759699067,161.9966425,0.295144257,19.23847,17.75489,17.00267,16.61804,16.36191,756,4,308,0.8803452,1,GALAXY,0.1072695,51909,0.003192835,0.008303385
1237649918427463697,11.62048866,13.69136342,17.90329,16.32216,15.7254,15.52904,15.41743,1035,1,41,0.83288,1,STAR,-0.000111143,53242,0.000524787,0.000177003
1237648720161276008,189.8493312,-1.021023475,19.34891,18.09478,17.56332,17.3426,17.2638,756,1,494,0.8338245,1,STAR,0.000758682,54567,0.000692247,0.001618319
1237648720162717906,193.1246387,-0.997670719,18.54813,17.54676,17.12257,16.78327,16.59354,756,1,516,0.8710067,0,GALAXY,0.06995335,51609,0.06004669,0.1288143
1237646587173732809,81.98106755,0.265165536,15.96662,14.98182,14.67226,17.75138,14.37744,259,4,503,0.9061345,0,STAR,-1.16e-05,53401,-0.01560283,-0.001286255
1237648721759174838,160.7906261,0.313930329,19.1376,17.3073,16.35486,15.90337,15.56267,756,4,300,0.9015262,1,G,0.09782609,51913,0.001466744,0.001457881
1237648722306990105,185.7397077,0.746347801,18.85838,17.55346,17.04644,16.84854,16.77527,756,5,467,0.8629061,1,STAR,-8.72e-05,54140,1.739209e-05,0.000272248
1237648704049119470,203.799112,-0.285106885,19.26072,17.97265,17.27236,16.8894,16.6526,752,3,402,0.8617088,1,GALAXY,0.1032969,51955,0.00136544,-0.00055857
1237648722833440893,161.9788091,1.249842037,19.54613,18.26127,17.57429,17.19678,16.9326,756,6,308,0.8440483,1,GALAXY,0.1507497,51910,-0.008079585,0.002797759
1237648705132036200,224.742357,0.496412899,19.37655,19.09841,18.98511,18.71276,18.73387,752,5,542,0.9147277,1,QSO,1.614186,51990,-0.000527313,-0.001180423
1237648721231478906,181.6459381,-0.031326557,18.88661,17.68852,16.95096,16.54235,16.25651,756,3,440,0.8773582,1,GALAXY,0.1158046,51999,0.001677589,0.000805863
1237648721206378569,124.3180451,-0.076871294,15.85442,14.61841,14.58764,14.63454,14.71841,756,3,57,0.8750833,1,STAR,0.000281163,53816,0.001316723,0.000838576
1237648704592478448,218.5826527,0.192217485,19.31183,18.15873,17.62128,17.3645,17.20891,752,4,501,0.9031948,1,G,0.1172838,51637,0.01260186,-0.002298808
1237648722836062229,167.8915275,1.213653669,17.07384,16.00418,15.62199,15.49918,15.45856,756,6,348,0.8473005,1,STAR,0.000331261,51900,-0.000169865,0.001481566
1237648675605250186,242.4383975,1.171876364,17.91883,16.78357,16.36801,16.02861,15.8854,745,6,559,0.3387857,1,GALAXY,0.05555231,51690,-0.004111678,-0.03676879
1237648704054493214,215.9722554,-0.274765189,19.12044,18.93948,18.75995,18.7219,18.55098,752,3,484,0.7806134,1,QSO,0.9095625,51609,0.001002272,-0.000651283
1237648703511724270,202.6189198,-0.69989094,19.06279,17.36686,16.32109,15.83229,15.41381,752,2,394,0.8823465,1,GALAXY,0.1328582,51959,-0.009115881,-7.66e-05
1237648721759109322,160.5754994,0.398059194,19.30114,17.77502,16.94633,16.52116,16.18444,756,4,299,0.8960264,1,GALAXY,0.1241556,51910,0.001846653,-0.000427766
1237646381543129759,95.68718817,0.568587039,18.63447,16.81266,16.2981,16.07833,15.87862,211,5,365,0.8216326,0,STAR,0.000105469,52931,0.000680275,0.002160726
1237648722311970889,197.1735861,0.658482542,16.16508,15.01168,14.89503,14.89828,14.9498,756,5,543,0.8267832,1,STAR,-0.000212508,54652,-0.000595317,0.003305213
1237648702969217078,189.7229391,-1.103270932,18.66,17.3343,16.82832,16.62553,16.5419,752,1,308,0.8152425,1,STAR,-0.000298371,54567,-1.08e-05,0.002309304
1237648721233641518,186.6312312,-0.137884022,16.89821,16.0147,15.7274,15.61443,15.58985,756,3,473,0.8742836,0,S,-1.59e-05,54140,0.00275378,0.003043969
1237648720132702668,124.5861229,-0.9837751,16.80751,15.70595,15.46648,15.3978,15.39922,756,1,58,0.8746017,1,S,0.000103572,53816,0.001310569,-0.000744732
